time,index,action,floors_before,floors_after,landuse_before,landuse_after,condition_before,condition_after,added_floors,demo_flag
10,315,NoChange,6,6,1,1,0.9583797156180344,0.954745794454346,0,
1,316,NoChange,4,4,1,1,0.9,0.8968527051262811,0,
2,316,NoChange,4,4,1,1,0.8968527051262811,0.9019065851484126,0,
3,316,NoChange,4,4,1,1,0.9019065851484126,0.89682515084821,0,
4,316,NoChange,4,4,1,1,0.89682515084821,0.8936577469432093,0,
5,316,NoChange,4,4,1,1,0.8936577469432093,0.8956480202889863,0,
6,316,AddFloors,4,6,1,1,0.8956480202889863,0.856985277737305,2,
7,316,NoChange,6,6,1,1,0.856985277737305,0.8470708626909477,0,
8,316,AddFloors,6,7,1,1,0.8470708626909477,0.8312024930189317,1,
9,316,NoChange,7,7,1,1,0.8312024930189317,0.8364517978488855,0,
10,316,NoChange,7,7,1,1,0.8364517978488855,0.8421979025477699,0,
1,317,NoChange,2,2,1,1,0.9,0.8915504623262062,0,
2,317,AddFloors,2,4,1,1,0.8915504623262062,0.8560022300295193,2,
3,317,NoChange,4,4,1,1,0.8560022300295193,0.8580284475136903,0,
4,317,NoChange,4,4,1,1,0.8580284475136903,0.8648113633693314,0,
5,317,NoChange,4,4,1,1,0.8648113633693314,0.8744872733964228,0,
6,317,AddFloors,4,5,1,1,0.8744872733964228,0.8638497518905448,1,
7,317,NoChange,5,5,1,1,0.8638497518905448,0.8542453852838356,0,
8,317,NoChange,5,5,1,1,0.8542453852838356,0.8626733590771631,0,
9,317,NoChange,5,5,1,1,0.8626733590771631,0.8544726894631284,0,
10,317,NoChange,5,5,1,1,0.8544726894631284,0.850536260112814,0,
1,318,NoChange,2,2,1,1,0.8,0.7946851588756024,0,
2,318,NoChange,2,2,1,1,0.7946851588756024,0.7919451424504691,0,
3,318,NoChange,2,2,1,1,0.7919451424504691,0.8000352942527776,0,
4,318,NoChange,2,2,1,1,0.8000352942527776,0.7942170206797271,0,
5,318,NoChange,2,2,1,1,0.7942170206797271,0.8006394900927746,0,
6,318,NoChange,2,2,1,1,0.8006394900927746,0.8080378147429054,0,
7,318,NoChange,2,2,1,1,0.8080378147429054,0.8079180411717832,0,
8,318,NoChange,2,2,1,1,0.8079180411717832,0.8111148095955215,0,
9,318,NoChange,2,2,1,1,0.8111148095955215,0.8147624816233139,0,
10,318,NoChange,2,2,1,1,0.8147624816233139,0.8060696941233145,0,
1,319,AddFloors,4,5,1,1,0.9,0.881274309103163,1,
2,319,NoChange,5,5,1,1,0.881274309103163,0.8888943709660906,0,
3,319,NoChange,5,5,1,1,0.8888943709660906,0.8843809304155027,0,
4,319,NoChange,5,5,1,1,0.8843809304155027,0.8748432805145822,0,
5,319,NoChange,5,5,1,1,0.8748432805145822,0.8783979697331243,0,
6,319,NoChange,5,5,1,1,0.8783979697331243,0.8820115768059719,0,
7,319,NoChange,5,5,1,1,0.8820115768059719,0.8720506761025849,0,
8,319,NoChange,5,5,1,1,0.8720506761025849,0.8755126718149656,0,
9,319,NoChange,5,5,1,1,0.8755126718149656,0.8825898680462652,0,
10,319,NoChange,5,5,1,1,0.8825898680462652,0.8894766991204891,0,
1,320,NoChange,3,3,1,1,0.9,0.892434353929784,0,
2,320,NoChange,3,3,1,1,0.892434353929784,0.8923458482387134,0,
3,320,NoChange,3,3,1,1,0.8923458482387134,0.8832151417323125,0,
4,320,NoChange,3,3,1,1,0.8832151417323125,0.8741544346814426,0,
5,320,NoChange,3,3,1,1,0.8741544346814426,0.8748026403266553,0,
6,320,NoChange,3,3,1,1,0.8748026403266553,0.8726398180196957,0,
7,320,NoChange,3,3,1,1,0.8726398180196957,0.8802417871979878,0,
8,320,NoChange,3,3,1,1,0.8802417871979878,0.8900470800930433,0,
9,320,NoChange,3,3,1,1,0.8900470800930433,0.8938380593925619,0,
10,320,NoChange,3,3,1,1,0.8938380593925619,0.9021779638275385,0,
1,321,NoChange,4,4,1,1,0.9,0.8965844926701197,0,
2,321,AddFloors,4,6,1,1,0.8965844926701197,0.8575517536438618,2,
3,321,NoChange,6,6,1,1,0.8575517536438618,0.8594023690554445,0,
4,321,NoChange,6,6,1,1,0.8594023690554445,0.856088419774543,0,
5,321,NoChange,6,6,1,1,0.856088419774543,0.8482452328407836,0,
6,321,NoChange,6,6,1,1,0.8482452328407836,0.8450612721992381,0,
7,321,AddFloors,6,7,1,1,0.8450612721992381,0.8302580226459534,1,
8,321,AddFloors,7,9,1,1,0.8302580226459534,0.7964536882020362,2,
9,321,NoChange,9,9,1,1,0.7964536882020362,0.7980323775872159,0,
10,321,AddFloors,9,10,1,1,0.7980323775872159,0.787199521366713,1,
1,322,NoChange,5,5,1,1,0.9,0.9038672733403784,0,
2,322,NoChange,5,5,1,1,0.9038672733403784,0.8951073180115438,0,
3,322,NoChange,5,5,1,1,0.8951073180115438,0.8862030946143888,0,
4,322,NoChange,5,5,1,1,0.8862030946143888,0.8848398744093486,0,
5,322,AddFloors,5,6,1,1,0.8848398744093486,0.8704324549254041,1,
6,322,NoChange,6,6,1,1,0.8704324549254041,0.8623490599535122,0,
7,322,NoChange,6,6,1,1,0.8623490599535122,0.8570112996338892,0,
8,322,NoChange,6,6,1,1,0.8570112996338892,0.8602057802652419,0,
9,322,AddFloors,6,7,1,1,0.8602057802652419,0.8448478711964164,1,
10,322,NoChange,7,7,1,1,0.8448478711964164,0.8368734297485052,0,
1,323,NoChange,2,2,1,1,0.8,0.8035155220006301,0,
2,323,AddFloors,2,4,1,1,0.8035155220006301,0.7667974586899334,2,
3,323,NoChange,4,4,1,1,0.7667974586899334,0.7581483481332246,0,
4,323,NoChange,4,4,1,1,0.7581483481332246,0.7520206389686603,0,
5,323,NoChange,4,4,1,1,0.7520206389686603,0.7547679136817144,0,
6,323,NoChange,4,4,1,1,0.7547679136817144,0.753188053751646,0,
7,323,NoChange,4,4,1,1,0.753188053751646,0.7520805400237908,0,
8,323,NoChange,4,4,1,1,0.7520805400237908,0.7580210517040468,0,
9,323,AddFloors,4,5,1,1,0.7580210517040468,0.7438662746566993,1,
10,323,NoChange,5,5,1,1,0.7438662746566993,0.7410211474185431,0,
1,324,NoChange,2,2,1,1,0.8,0.8008228741251672,0,
2,324,AddFloors,2,3,1,1,0.8008228741251672,0.7839096182699741,1,
3,324,NoChange,3,3,1,1,0.7839096182699741,0.774071255116886,0,
4,324,NoChange,3,3,1,1,0.774071255116886,0.7776372626035573,0,
5,324,AddFloors,3,5,1,1,0.7776372626035573,0.745829100483213,2,
6,324,AddFloors,5,6,1,1,0.745829100483213,0.7277831717797045,1,
7,324,NoChange,6,6,1,1,0.7277831717797045,0.7334884479215275,0,
8,324,NoChange,6,6,1,1,0.7334884479215275,0.7368456507011372,0,
9,324,NoChange,6,6,1,1,0.7368456507011372,0.7464841158176682,0,
10,324,NoChange,6,6,1,1,0.7464841158176682,0.7431070245070491,0,
1,325,NoChange,5,5,1,1,1.0,1.0,0,
2,325,NoChange,5,5,1,1,1.0,0.9983739057672947,0,
3,325,NoChange,5,5,1,1,0.9983739057672947,0.9974599476463683,0,
4,325,NoChange,5,5,1,1,0.9974599476463683,0.9883037906439088,0,
5,325,NoChange,5,5,1,1,0.9883037906439088,0.9783777320890757,0,
6,325,NoChange,5,5,1,1,0.9783777320890757,0.9729832122930823,0,
7,325,NoChange,5,5,1,1,0.9729832122930823,0.9677635930905796,0,
8,325,NoChange,5,5,1,1,0.9677635930905796,0.9768153576703902,0,
9,325,NoChange,5,5,1,1,0.9768153576703902,0.9816169854219658,0,
10,325,NoChange,5,5,1,1,0.9816169854219658,0.9753018756662836,0,
1,326,NoChange,5,5,1,1,0.9,0.8972563429191548,0,
2,326,AddFloors,5,6,1,1,0.8972563429191548,0.8828032589804361,1,
3,326,NoChange,6,6,1,1,0.8828032589804361,0.8910574342806666,0,
4,326,NoChange,6,6,1,1,0.8910574342806666,0.900563619786904,0,
5,326,NoChange,6,6,1,1,0.900563619786904,0.8962456374670345,0,
6,326,NoChange,6,6,1,1,0.8962456374670345,0.8914856145166887,0,
7,326,NoChange,6,6,1,1,0.8914856145166887,0.8984362981930664,0,
8,326,NoChange,6,6,1,1,0.8984362981930664,0.8923560493933687,0,
9,326,NoChange,6,6,1,1,0.8923560493933687,0.8875918215129278,0,
10,326,AddFloors,6,8,1,1,0.8875918215129278,0.8489642568576031,2,
1,327,NoChange,4,4,1,1,0.9,0.8967676655852965,0,
2,327,NoChange,4,4,1,1,0.8967676655852965,0.8958917391562856,0,
3,327,NoChange,4,4,1,1,0.8958917391562856,0.893338744318064,0,
4,327,NoChange,4,4,1,1,0.893338744318064,0.8938772791347317,0,
5,327,NoChange,4,4,1,1,0.8938772791347317,0.8963413548016457,0,
6,327,NoChange,4,4,1,1,0.8963413548016457,0.9005601976456219,0,
7,327,AddFloors,4,5,1,1,0.9005601976456219,0.888509178810736,1,
8,327,NoChange,5,5,1,1,0.888509178810736,0.8905001620628947,0,
9,327,NoChange,5,5,1,1,0.8905001620628947,0.8853911548415854,0,
10,327,AddFloors,5,7,1,1,0.8853911548415854,0.851264413565582,2,
1,328,NoChange,2,2,1,1,0.8,0.7929713383805276,0,
2,328,NoChange,2,2,1,1,0.7929713383805276,0.7955605212037701,0,
3,328,NoChange,2,2,1,1,0.7955605212037701,0.788089691843807,0,
4,328,NoChange,2,2,1,1,0.788089691843807,0.7897713362962945,0,
5,328,NoChange,2,2,1,1,0.7897713362962945,0.7943173071655686,0,
6,328,NoChange,2,2,1,1,0.7943173071655686,0.800137251556745,0,
7,328,NoChange,2,2,1,1,0.800137251556745,0.7934859223833908,0,
8,328,NoChange,2,2,1,1,0.7934859223833908,0.8011343641220368,0,
9,328,NoChange,2,2,1,1,0.8011343641220368,0.7986196859565098,0,
10,328,NoChange,2,2,1,1,0.7986196859565098,0.7921996563046627,0,
1,329,NoChange,4,4,1,1,0.9,0.9005095134220287,0,
2,329,NoChange,4,4,1,1,0.9005095134220287,0.9096245512648377,0,
3,329,NoChange,4,4,1,1,0.9096245512648377,0.9112482849643003,0,
4,329,NoChange,4,4,1,1,0.9112482849643003,0.9170607745907053,0,
5,329,NoChange,4,4,1,1,0.9170607745907053,0.9112047665407891,0,
6,329,NoChange,4,4,1,1,0.9112047665407891,0.9102463679398484,0,
7,329,NoChange,4,4,1,1,0.9102463679398484,0.9046182424668854,0,
8,329,NoChange,4,4,1,1,0.9046182424668854,0.9021599017283758,0,
9,329,NoChange,4,4,1,1,0.9021599017283758,0.9090085337323548,0,
10,329,NoChange,4,4,1,1,0.9090085337323548,0.9007037120525139,0,
1,330,NoChange,4,4,1,1,0.9,0.8959009603328266,0,
2,330,NoChange,4,4,1,1,0.8959009603328266,0.8905045118970376,0,
3,330,AddFloors,4,6,1,1,0.8905045118970376,0.8567157700950883,2,
4,330,NoChange,6,6,1,1,0.8567157700950883,0.8548948256021986,0,
5,330,NoChange,6,6,1,1,0.8548948256021986,0.8512352341170887,0,
6,330,NoChange,6,6,1,1,0.8512352341170887,0.8448265487371198,0,
7,330,NoChange,6,6,1,1,0.8448265487371198,0.847733645790035,0,
8,330,NoChange,6,6,1,1,0.847733645790035,0.8393820160104752,0,
9,330,NoChange,6,6,1,1,0.8393820160104752,0.8396378358000416,0,
10,330,NoChange,6,6,1,1,0.8396378358000416,0.845355301718765,0,
1,331,NoChange,5,5,1,1,0.9,0.8919681821940225,0,
2,331,AddFloors,5,6,1,1,0.8919681821940225,0.877428442793897,1,
3,331,NoChange,6,6,1,1,0.877428442793897,0.8724289156528497,0,
4,331,NoChange,6,6,1,1,0.8724289156528497,0.8777985727347427,0,
5,331,NoChange,6,6,1,1,0.8777985727347427,0.871611421467459,0,
6,331,NoChange,6,6,1,1,0.871611421467459,0.8643687239898806,0,
7,331,NoChange,6,6,1,1,0.8643687239898806,0.8686924311740495,0,
8,331,NoChange,6,6,1,1,0.8686924311740495,0.8639151400562225,0,
9,331,NoChange,6,6,1,1,0.8639151400562225,0.8595520454614919,0,
10,331,NoChange,6,6,1,1,0.8595520454614919,0.8694888921653507,0,
1,332,NoChange,4,4,1,1,1.0,1.0,0,
2,332,NoChange,4,4,1,1,1.0,0.9902378144073493,0,
3,332,NoChange,4,4,1,1,0.9902378144073493,1.0,0,
4,332,NoChange,4,4,1,1,1.0,1.0,0,
5,332,NoChange,4,4,1,1,1.0,1.0,0,
6,332,NoChange,4,4,1,1,1.0,0.9946744637959936,0,
7,332,NoChange,4,4,1,1,0.9946744637959936,0.9957267688622247,0,
8,332,NoChange,4,4,1,1,0.9957267688622247,1.0,0,
9,332,NoChange,4,4,1,1,1.0,0.9917175171245746,0,
10,332,NoChange,4,4,1,1,0.9917175171245746,0.9902933766071805,0,
1,333,NoChange,4,4,1,1,0.9,0.8983537572934605,0,
2,333,NoChange,4,4,1,1,0.8983537572934605,0.9054126397919702,0,
3,333,AddFloors,4,5,1,1,0.9054126397919702,0.8911877242781082,1,
4,333,AddFloors,5,7,1,1,0.8911877242781082,0.8595307130936142,2,
5,333,NoChange,7,7,1,1,0.8595307130936142,0.8632459692112898,0,
6,333,NoChange,7,7,1,1,0.8632459692112898,0.8688188373037252,0,
7,333,NoChange,7,7,1,1,0.8688188373037252,0.8653404275942351,0,
8,333,AddFloors,7,8,1,1,0.8653404275942351,0.8545618694993711,1,
9,333,NoChange,8,8,1,1,0.8545618694993711,0.8571586556406393,0,
10,333,NoChange,8,8,1,1,0.8571586556406393,0.8593154010705543,0,
1,334,NoChange,6,6,1,1,1.0,1.0,0,
2,334,NoChange,6,6,1,1,1.0,0.9978127229308649,0,
3,334,NoChange,6,6,1,1,0.9978127229308649,0.9915794964937101,0,
4,334,AddFloors,6,8,1,1,0.9915794964937101,0.961198877955117,2,
5,334,NoChange,8,8,1,1,0.961198877955117,0.9546273511452329,0,
6,334,NoChange,8,8,1,1,0.9546273511452329,0.948180073037837,0,
7,334,NoChange,8,8,1,1,0.948180073037837,0.9502473512871922,0,
8,334,AddFloors,8,9,1,1,0.9502473512871922,0.9309422616429497,1,
9,334,NoChange,9,9,1,1,0.9309422616429497,0.9256030501627949,0,
10,334,NoChange,9,9,1,1,0.9256030501627949,0.917002638815445,0,
1,335,AddFloors,5,7,1,1,0.9,0.8601104708888997,2,
2,335,NoChange,7,7,1,1,0.8601104708888997,0.857932576349817,0,
3,335,NoChange,7,7,1,1,0.857932576349817,0.8505153297304215,0,
4,335,NoChange,7,7,1,1,0.8505153297304215,0.8553781848174579,0,
5,335,NoChange,7,7,1,1,0.8553781848174579,0.8634499349018728,0,
6,335,NoChange,7,7,1,1,0.8634499349018728,0.8708589162557633,0,
7,335,NoChange,7,7,1,1,0.8708589162557633,0.8772168383194823,0,
8,335,NoChange,7,7,1,1,0.8772168383194823,0.8703924633164587,0,
9,335,NoChange,7,7,1,1,0.8703924633164587,0.8665987380326411,0,
10,335,NoChange,7,7,1,1,0.8665987380326411,0.8709341789789871,0,
1,336,NoChange,4,4,1,1,0.9,0.8940340545784597,0,
2,336,NoChange,4,4,1,1,0.8940340545784597,0.8929486861931404,0,
3,336,NoChange,4,4,1,1,0.8929486861931404,0.8950456581829458,0,
4,336,NoChange,4,4,1,1,0.8950456581829458,0.8916234874411347,0,
5,336,NoChange,4,4,1,1,0.8916234874411347,0.8914426599814722,0,
6,336,NoChange,4,4,1,1,0.8914426599814722,0.8822243557850684,0,
7,336,AddFloors,4,6,1,1,0.8822243557850684,0.8510342965194918,2,
8,336,NoChange,6,6,1,1,0.8510342965194918,0.8552672551927822,0,
9,336,NoChange,6,6,1,1,0.8552672551927822,0.857527805427015,0,
10,336,NoChange,6,6,1,1,0.857527805427015,0.8510303311760804,0,
1,337,NoChange,2,2,1,1,0.8,0.8079992924061026,0,
2,337,NoChange,2,2,1,1,0.8079992924061026,0.8071558554474119,0,
3,337,NoChange,2,2,1,1,0.8071558554474119,0.8008247418255992,0,
4,337,NoChange,2,2,1,1,0.8008247418255992,0.7986957681774451,0,
5,337,NoChange,2,2,1,1,0.7986957681774451,0.7934896733291613,0,
6,337,NoChange,2,2,1,1,0.7934896733291613,0.7889651988696557,0,
7,337,NoChange,2,2,1,1,0.7889651988696557,0.7848029906800873,0,
8,337,NoChange,2,2,1,1,0.7848029906800873,0.788763870531449,0,
9,337,NoChange,2,2,1,1,0.788763870531449,0.7831089679106472,0,
10,337,NoChange,2,2,1,1,0.7831089679106472,0.7929567623483329,0,
1,338,NoChange,5,5,1,1,0.9,0.9099063276303906,0,
2,338,AddFloors,5,6,1,1,0.9099063276303906,0.8949502760547402,1,
3,338,NoChange,6,6,1,1,0.8949502760547402,0.8882470581687641,0,
4,338,NoChange,6,6,1,1,0.8882470581687641,0.8791397614727818,0,
5,338,AddFloors,6,8,1,1,0.8791397614727818,0.8460846186138311,2,
6,338,NoChange,8,8,1,1,0.8460846186138311,0.8510037673568857,0,
7,338,NoChange,8,8,1,1,0.8510037673568857,0.8489372539135609,0,
8,338,AddFloors,8,9,1,1,0.8489372539135609,0.8360282499641822,1,
9,338,NoChange,9,9,1,1,0.8360282499641822,0.8352553899241489,0,
10,338,AddFloors,9,11,1,1,0.8352553899241489,0.7976783260144977,2,
1,339,AddFloors,5,6,1,1,0.9,0.8884156253309076,1,
2,339,AddFloors,6,7,1,1,0.8884156253309076,0.8696571391594424,1,
3,339,NoChange,7,7,1,1,0.8696571391594424,0.8730849822776912,0,
4,339,AddFloors,7,8,1,1,0.8730849822776912,0.854619947050799,1,
5,339,NoChange,8,8,1,1,0.854619947050799,0.8453088439590655,0,
6,339,NoChange,8,8,1,1,0.8453088439590655,0.8396321739504744,0,
7,339,NoChange,8,8,1,1,0.8396321739504744,0.8463621967735087,0,
8,339,NoChange,8,8,1,1,0.8463621967735087,0.8491824405586724,0,
9,339,NoChange,8,8,1,1,0.8491824405586724,0.8571226381610031,0,
10,339,NoChange,8,8,1,1,0.8571226381610031,0.8532891231791352,0,
1,340,AddFloors,4,5,1,1,0.9,0.8804866469481892,1,
2,340,NoChange,5,5,1,1,0.8804866469481892,0.8754806425811126,0,
3,340,NoChange,5,5,1,1,0.8754806425811126,0.8694803564030283,0,
4,340,AddFloors,5,6,1,1,0.8694803564030283,0.8593732626526827,1,
5,340,NoChange,6,6,1,1,0.8593732626526827,0.8627522517625522,0,
6,340,NoChange,6,6,1,1,0.8627522517625522,0.8703979729144709,0,
7,340,NoChange,6,6,1,1,0.8703979729144709,0.8770069862430393,0,
8,340,NoChange,6,6,1,1,0.8770069862430393,0.8703479313444216,0,
9,340,NoChange,6,6,1,1,0.8703479313444216,0.8625016079162116,0,
10,340,NoChange,6,6,1,1,0.8625016079162116,0.863742690260682,0,
1,341,NoChange,5,5,1,1,0.9,0.8941423863074671,0,
2,341,NoChange,5,5,1,1,0.8941423863074671,0.902920850867362,0,
3,341,AddFloors,5,6,1,1,0.902920850867362,0.8839797040135406,1,
4,341,AddFloors,6,8,1,1,0.8839797040135406,0.8471421062270531,2,
5,341,NoChange,8,8,1,1,0.8471421062270531,0.8384624319083166,0,
6,341,NoChange,8,8,1,1,0.8384624319083166,0.841461331818753,0,
7,341,NoChange,8,8,1,1,0.841461331818753,0.8328079571893539,0,
8,341,NoChange,8,8,1,1,0.8328079571893539,0.8288386421622875,0,
9,341,NoChange,8,8,1,1,0.8288386421622875,0.8385006920206303,0,
10,341,AddFloors,8,10,1,1,0.8385006920206303,0.8064132897506806,2,
1,342,NoChange,5,5,1,1,0.9,0.8950388030646793,0,
2,342,AddFloors,5,6,1,1,0.8950388030646793,0.8848529620132553,1,
3,342,NoChange,6,6,1,1,0.8848529620132553,0.8943002990701613,0,
4,342,NoChange,6,6,1,1,0.8943002990701613,0.890941230017127,0,
5,342,NoChange,6,6,1,1,0.890941230017127,0.8986205706609539,0,
6,342,NoChange,6,6,1,1,0.8986205706609539,0.9056516549103267,0,
7,342,NoChange,6,6,1,1,0.9056516549103267,0.9023537592728218,0,
8,342,NoChange,6,6,1,1,0.9023537592728218,0.9040544975611218,0,
9,342,NoChange,6,6,1,1,0.9040544975611218,0.9068663366561501,0,
10,342,NoChange,6,6,1,1,0.9068663366561501,0.9086157076043201,0,
1,343,NoChange,4,4,1,1,1.0,0.9946521180899759,0,
2,343,NoChange,4,4,1,1,0.9946521180899759,1.0,0,
3,343,NoChange,4,4,1,1,1.0,1.0,0,
4,343,NoChange,4,4,1,1,1.0,1.0,0,
5,343,AddFloors,4,5,1,1,1.0,0.984987264819191,1,
6,343,NoChange,5,5,1,1,0.984987264819191,0.987828042758437,0,
7,343,NoChange,5,5,1,1,0.987828042758437,0.9923342112130357,0,
8,343,NoChange,5,5,1,1,0.9923342112130357,0.9912087352608955,0,
9,343,NoChange,5,5,1,1,0.9912087352608955,0.9838940754982338,0,
10,343,NoChange,5,5,1,1,0.9838940754982338,0.989633493134702,0,
1,344,AddFloors,5,6,1,1,1.0,0.9864804642507963,1,
2,344,AddFloors,6,8,1,1,0.9864804642507963,0.9497931669768273,2,
3,344,NoChange,8,8,1,1,0.9497931669768273,0.9579258081310089,0,
4,344,NoChange,8,8,1,1,0.9579258081310089,0.9528925691242291,0,
5,344,NoChange,8,8,1,1,0.9528925691242291,0.9572826135187288,0,
6,344,NoChange,8,8,1,1,0.9572826135187288,0.9549123319299169,0,
7,344,NoChange,8,8,1,1,0.9549123319299169,0.9537595497325878,0,
8,344,AddFloors,8,9,1,1,0.9537595497325878,0.9344593989323642,1,
9,344,NoChange,9,9,1,1,0.9344593989323642,0.9285437991876808,0,
10,344,AddFloors,9,11,1,1,0.9285437991876808,0.8940322701913935,2,
1,345,NoChange,5,5,1,1,0.9,0.9001484909770138,0,
2,345,NoChange,5,5,1,1,0.9001484909770138,0.8994899759277146,0,
3,345,NoChange,5,5,1,1,0.8994899759277146,0.8934407011620034,0,
4,345,NoChange,5,5,1,1,0.8934407011620034,0.8955577258592131,0,
5,345,NoChange,5,5,1,1,0.8955577258592131,0.897086162467568,0,
6,345,NoChange,5,5,1,1,0.897086162467568,0.8911141825621803,0,
7,345,NoChange,5,5,1,1,0.8911141825621803,0.8907375967031225,0,
8,345,NoChange,5,5,1,1,0.8907375967031225,0.8879292354109755,0,
9,345,NoChange,5,5,1,1,0.8879292354109755,0.8873435051028862,0,
10,345,NoChange,5,5,1,1,0.8873435051028862,0.8895313895133462,0,
1,346,NoChange,5,5,1,1,0.9,0.893117569360078,0,
2,346,NoChange,5,5,1,1,0.893117569360078,0.8927575838326537,0,
3,346,NoChange,5,5,1,1,0.8927575838326537,0.8913055295785454,0,
4,346,AddFloors,5,6,1,1,0.8913055295785454,0.8772573631945336,1,
5,346,NoChange,6,6,1,1,0.8772573631945336,0.8765303878885364,0,
6,346,NoChange,6,6,1,1,0.8765303878885364,0.8740333255872199,0,
7,346,NoChange,6,6,1,1,0.8740333255872199,0.8654721185808302,0,
8,346,AddFloors,6,7,1,1,0.8654721185808302,0.8474292760700946,1,
9,346,AddFloors,7,9,1,1,0.8474292760700946,0.8147329624896221,2,
10,346,NoChange,9,9,1,1,0.8147329624896221,0.8130493658100963,0,
1,347,NoChange,4,4,1,1,1.0,1.0,0,
2,347,NoChange,4,4,1,1,1.0,0.9961562165083063,0,
3,347,NoChange,4,4,1,1,0.9961562165083063,0.9875809036269539,0,
4,347,NoChange,4,4,1,1,0.9875809036269539,0.9974303530114054,0,
5,347,AddFloors,4,6,1,1,0.9974303530114054,0.9590539768440356,2,
6,347,NoChange,6,6,1,1,0.9590539768440356,0.9644793844195663,0,
7,347,NoChange,6,6,1,1,0.9644793844195663,0.9614509581761431,0,
8,347,NoChange,6,6,1,1,0.9614509581761431,0.96415055307444,0,
9,347,NoChange,6,6,1,1,0.96415055307444,0.9553046454236871,0,
10,347,NoChange,6,6,1,1,0.9553046454236871,0.9537854521820408,0,
1,348,NoChange,3,3,1,1,1.0,0.9995545111648004,0,
2,348,NoChange,3,3,1,1,0.9995545111648004,0.9967827969291002,0,
3,348,NoChange,3,3,1,1,0.9967827969291002,0.9873479185049134,0,
4,348,NoChange,3,3,1,1,0.9873479185049134,0.9803056041336451,0,
5,348,NoChange,3,3,1,1,0.9803056041336451,0.9891909085669114,0,
6,348,NoChange,3,3,1,1,0.9891909085669114,0.9841392046075282,0,
7,348,NoChange,3,3,1,1,0.9841392046075282,0.9873912979288391,0,
8,348,NoChange,3,3,1,1,0.9873912979288391,0.9797259108006904,0,
9,348,AddFloors,3,5,1,1,0.9797259108006904,0.9488947393316239,2,
10,348,NoChange,5,5,1,1,0.9488947393316239,0.9569146523315443,0,
1,349,NoChange,4,4,1,1,0.9,0.8937764650398502,0,
2,349,NoChange,4,4,1,1,0.8937764650398502,0.9003714563403842,0,
3,349,NoChange,4,4,1,1,0.9003714563403842,0.8964158476596362,0,
4,349,NoChange,4,4,1,1,0.8964158476596362,0.8995855688587092,0,
5,349,NoChange,4,4,1,1,0.8995855688587092,0.8957451461887521,0,
6,349,NoChange,4,4,1,1,0.8957451461887521,0.9032731555921478,0,
7,349,NoChange,4,4,1,1,0.9032731555921478,0.8950506243791734,0,
8,349,NoChange,4,4,1,1,0.8950506243791734,0.9005844466768558,0,
9,349,NoChange,4,4,1,1,0.9005844466768558,0.8934387163108972,0,
10,349,NoChange,4,4,1,1,0.8934387163108972,0.9020390536297185,0,
1,350,NoChange,5,5,1,1,0.9,0.8961620068559677,0,
2,350,NoChange,5,5,1,1,0.8961620068559677,0.9024897944179391,0,
3,350,AddFloors,5,6,1,1,0.9024897944179391,0.8902272307643744,1,
4,350,NoChange,6,6,1,1,0.8902272307643744,0.885994035985968,0,
5,350,NoChange,6,6,1,1,0.885994035985968,0.8795220619371525,0,
6,350,NoChange,6,6,1,1,0.8795220619371525,0.872208703182938,0,
7,350,NoChange,6,6,1,1,0.872208703182938,0.8722609782368688,0,
8,350,AddFloors,6,8,1,1,0.8722609782368688,0.8404046827862837,2,
9,350,NoChange,8,8,1,1,0.8404046827862837,0.8455879764852926,0,
10,350,NoChange,8,8,1,1,0.8455879764852926,0.8536334422633477,0,
1,351,NoChange,4,4,1,1,1.0,1.0,0,
2,351,NoChange,4,4,1,1,1.0,1.0,0,
3,351,NoChange,4,4,1,1,1.0,0.9958625117072026,0,
4,351,NoChange,4,4,1,1,0.9958625117072026,0.9913977557644202,0,
5,351,NoChange,4,4,1,1,0.9913977557644202,0.9931106837667152,0,
6,351,NoChange,4,4,1,1,0.9931106837667152,0.9965667756118303,0,
7,351,AddFloors,4,5,1,1,0.9965667756118303,0.9792275831134889,1,
8,351,NoChange,5,5,1,1,0.9792275831134889,0.9850117264701129,0,
